id,non_wear_percentage,unique_days,enmo_mean,enmo_std,enmo_min,enmo_25%,enmo_50%,enmo_75%,enmo_max,anglez_mean,anglez_std,anglez_min,anglez_25%,anglez_50%,anglez_75%,anglez_max,light_mean,light_std,light_min,light_25%,light_50%,light_75%,light_max,battery_voltage_mean,battery_voltage_std,battery_voltage_min,battery_voltage_25%,battery_voltage_50%,battery_voltage_75%,battery_voltage_max,n_records
2f1af08a,20.263815,24,0.05082975700497627,0.15243232250213623,0.0,0.000740240589948371,0.007777013815939426,0.03926430456340313,4.094005584716797,-18.170289993286133,34.825809478759766,-89.84973907470703,-43.973602294921875,-19.07148551940918,2.3331656455993652,87.2943115234375,22.811260223388672,127.3921890258789,0.0,2.158015251159668,5.257143020629883,12.740392208099365,2629.60009765625,3874.860595703125,151.5956573486328,3290.0,3753.0,3835.0,4000.0,4181.0,315343.0
2f8ec752,0.0,44,0.038080960512161255,0.07785078138113022,0.0,0.0066231233067810535,0.01577906496822834,0.04302709177136421,5.029685974121094,-17.483383178710938,33.07217788696289,-89.86363220214844,-41.6785888671875,-15.809592247009277,3.8602421283721924,89.51331329345703,95.94049835205078,309.6461181640625,0.0,3.357142925262451,9.44350814819336,39.67647171020508,2641.39990234375,3883.69384765625,143.9098358154297,3699.0,3765.0,3809.583251953125,4011.0,4174.0,229445.0
2fba6cf4,37.850338,23,0.0425991453230381,0.10698935389518738,0.0,0.0012172611895948648,0.011981834657490253,0.03948106989264488,3.2671029567718506,-6.72321891784668,44.57609176635742,-89.79125213623047,-39.787620544433594,-10.613486289978027,24.82463836669922,89.38648986816406,23.816505432128906,39.41593933105469,0.0,2.4260880947113037,8.358888626098633,25.897907257080078,1421.4000244140625,3787.4501953125,127.28617858886719,3098.166748046875,3724.0,3788.0,3835.0,4156.0,235813.0
2fef897e,1.1165528,24,0.042168181389570236,0.11967134475708008,0.0,0.00040526152588427067,0.009163073264062405,0.037344176322221756,4.796548843383789,-16.33969497680664,36.294715881347656,-89.93737030029297,-42.93723678588867,-18.130891799926758,6.609266042709351,89.92401123046875,26.282093048095703,125.77571105957031,0.0,1.8731532096862793,4.3222222328186035,17.369421005249023,2640.800048828125,3844.7216796875,153.55540466308594,3272.0,3742.5,3812.0,3958.0,4172.0,397503.0
3065aa2f,41.782715,22,0.04680296778678894,0.07729096710681915,0.0,0.007590248715132475,0.020318686962127686,0.044154729694128036,1.6543974876403809,-17.435155868530273,35.56901168823242,-89.76835632324219,-39.14793014526367,-12.991348266601562,5.385192394256592,89.177001953125,19.512239456176758,85.51181030273438,0.0,1.9756097793579102,5.733997821807861,12.0,2600.800048828125,3834.03173828125,133.6231231689453,3502.0,3736.0,3796.166748046875,3941.0,4151.0,215089.0
30d2fd47,66.396194,23,0.0005118966801092029,0.007001353893429041,0.0,0.0,0.0,3.580291922844481e-05,1.1623398065567017,-79.70577239990234,23.888805389404297,-89.51306915283203,-87.01212692260742,-86.23735046386719,-85.65184020996094,84.41169738769531,4.477079391479492,13.53393268585205,0.0,0.48772355169057846,1.3183353543281555,4.180652379989624,568.0,3847.130126953125,130.06422424316406,3384.0,3772.0,3824.0,3901.25,4166.0,119566.0
31648caa,9.116389,25,0.05716937780380249,0.13207225501537323,0.0,0.0015323856205213815,0.012928675394505262,0.05776100140064955,4.455633163452148,0.744681179523468,37.10504150390625,-89.44002532958984,-24.344253540039062,-0.36150097846984863,24.290921688079834,89.36624908447266,9.027688980102539,34.69319534301758,0.0,1.399999976158142,3.3087925910949707,7.6527053117752075,2581.0,3842.71044921875,172.4236297607422,3098.166748046875,3736.0,3800.0,3982.0,4186.0,367870.0
31b74cd4,4.6470213,25,0.07082909345626831,0.19884122908115387,0.0,0.002862025343347341,0.015406991820782423,0.05167748685926199,4.807325839996338,-3.08829927444458,39.29324722290039,-89.81320190429688,-32.173481941223145,-1.6358919739723206,23.881453037261963,89.6258544921875,53.65161895751953,221.20948791503906,0.0,2.4598907828330994,8.012967586517334,24.33333396911621,2629.60009765625,3858.56640625,146.6792449951172,3296.0,3747.0,3818.0,3976.0,4181.0,393208.0
31d61741,77.44277,16,0.05150379240512848,0.07858595252037048,0.0,0.021149225533008575,0.03575494512915611,0.05889115110039711,2.611339807510376,19.832918167114258,48.950721740722656,-89.22144317626953,-12.274383544921875,10.24693775177002,75.8846435546875,88.8665771484375,36.70957946777344,46.51612091064453,0.0,8.937994956970215,22.97605323791504,59.45692825317383,2006.199951171875,3893.811279296875,159.76756286621094,3771.0,3777.0,3788.0,4129.0,4185.0,58133.0
31f01671,0.0,33,0.06445643305778503,0.16195225715637207,0.0,0.005935195134952664,0.021665776148438454,0.06888280436396599,5.456849098205566,-11.880430221557617,30.496013641357422,-89.33544921875,-32.873422622680664,-12.812548637390137,5.161923170089722,89.81327819824219,156.91290283203125,432.4766540527344,0.0,3.295454502105713,13.25,55.50902557373047,2639.800048828125,3915.283447265625,122.7545394897461,3731.0,3800.0,3894.0,4011.0,4170.0,254111.0
321202d4,1.145388,24,0.04929282143712044,0.1211693212389946,0.0,0.0009560211619827896,0.01855027675628662,0.04363075643777847,3.644542694091797,-7.988974094390869,35.85963821411133,-89.51933288574219,-33.194122314453125,-8.1166410446167,14.77470874786377,88.68119049072266,20.65865135192871,128.76748657226562,0.0,0.9187414646148682,2.322763204574585,7.9933717250823975,2628.0,3862.719970703125,160.49826049804688,3313.0,3754.25,3824.0,3982.0,4199.0,401871.0
3216b978,69.22609,27,0.02614576369524002,0.07194153219461441,0.0,0.0024679634370841086,0.007614608621224761,0.017452174331992865,2.7909228801727295,9.179878234863281,57.14364242553711,-89.80764770507812,-29.53644847869873,4.332469463348389,72.5335693359375,89.42108917236328,69.60594940185547,276.7014465332031,0.0,1.2402660250663757,4.987793445587158,15.722316265106201,2616.199951171875,3903.281982421875,152.06922912597656,3579.0,3741.0,3941.0,4013.75,4188.0,154488.0
325afd3d,0.0,39,0.039207883179187775,0.06495839357376099,0.0,0.007261765189468861,0.018107669427990913,0.04910263791680336,3.9146668910980225,3.293138027191162,29.9075927734375,-89.50379943847656,-16.062820434570312,2.9303736686706543,23.606725692749023,88.62094116210938,19.606626510620117,47.69903564453125,0.0,3.896907329559326,8.495108604431152,18.94915199279785,2600.199951171875,3862.403076171875,146.4336395263672,3120.0,3753.0,3826.333251953125,3977.0,4183.0,367997.0
3268c574,81.02562,20,0.015030273236334324,0.02807827666401863,0.0,0.0014935711806174368,0.006672779796645045,0.017343337181955576,2.6248250007629395,-18.054672241210938,53.53525924682617,-89.7770004272461,-58.36736869812012,-41.33616256713867,16.99657440185547,88.9415054321289,85.96852111816406,147.44039916992188,0.0,16.327927589416504,49.5,115.65079689025879,2631.0,3898.034423828125,174.68557739257812,3325.0,3747.0,3900.0,4064.0,4193.0,62022.0
327ef356,0.0,32,0.06208387389779091,0.17218883335590363,0.0,0.005959841073490679,0.02198227308690548,0.0575440488755703,5.277666091918945,-15.567435264587402,26.560924530029297,-89.86074829101562,-33.302348136901855,-14.750226020812988,0.8760972023010254,88.402587890625,123.08096313476562,432.6839294433594,0.0,3.0,8.036020755767822,24.334340572357178,2651.199951171875,3866.24609375,134.32630920410156,3671.0,3762.5,3824.0,3970.0,4166.0,329054.0
32b8490d,66.1864,26,0.023326944559812546,0.06148112565279007,0.0,0.00020927120931446552,0.007352743297815323,0.032677738927304745,3.989891529083252,-19.529396057128906,49.94063186645508,-89.72483825683594,-70.80590057373047,-16.889902114868164,14.484153747558594,88.0234603881836,9.866612434387207,25.03717041015625,0.0,3.657723546028137,6.995912790298462,9.061703443527222,2475.199951171875,3878.676025390625,138.38351440429688,3098.166748046875,3788.0,3835.0,3982.0,4187.0,132020.0
32dcc8ab,28.230005,23,0.0377194844186306,0.1026972234249115,0.0,0.0005354352033464238,0.010084737092256546,0.031466429121792316,3.8404760360717773,16.465543746948242,38.92658996582031,-89.88751983642578,-5.239963412284851,23.20779323577881,44.36253643035889,89.54219055175781,6.22554349899292,11.328864097595215,0.0,1.3988560140132904,2.8885669708251953,6.874237775802612,1212.199951171875,3853.41796875,144.16812133789062,3313.0,3758.583251953125,3806.0,3970.0,4170.0,270320.0
331733c7,0.0,26,0.039435919374227524,0.06299698352813721,0.0,0.008264048956334591,0.01876152027398348,0.04577267076820135,3.2118325233459473,10.753157615661621,28.491226196289062,-89.04075622558594,-3.0608507990837097,12.117558002471924,29.635475635528564,88.81183624267578,12.743399620056152,39.66387176513672,0.0,1.9335694313049316,4.861290216445923,11.114819765090942,2011.199951171875,3865.899658203125,148.45858764648438,3167.0,3747.0,3829.0,3982.0,4187.0,218818.0
338146bd,0.0,26,0.0710918977856636,0.15690578520298004,0.0,0.008125664200633764,0.023827766068279743,0.07510208338499069,5.359846591949463,-12.643766403198242,32.229270935058594,-89.80418395996094,-36.158637046813965,-10.400465965270996,9.948208808898926,88.69257354736328,111.32369995117188,364.6155700683594,0.0,4.0,12.10275650024414,35.599998474121094,2616.199951171875,3934.96630859375,112.6416015625,3778.0,3827.5,3929.0,4023.0,4174.0,221150.0
33d60f7d,74.39811,24,0.0015478086424991488,0.012897257693111897,0.0,0.00018604000797495246,0.0004667603934649378,0.0010382990585640073,2.0265278816223145,-39.28373336791992,27.608654022216797,-81.79492950439453,-60.8919792175293,-54.042510986328125,-8.8218994140625,85.30979919433594,4.042019367218018,2.556828260421753,0.0,4.0,4.0,4.0,365.5,3872.419677734375,163.7010498046875,3217.0,3771.0,3865.0,3970.0,4187.0,88513.0
33fe1b04,0.0,36,0.07099225372076035,0.16897690296173096,0.0,0.005906046135351062,0.021086380816996098,0.06820615753531456,4.807103633880615,-17.084278106689453,31.856435775756836,-89.65376281738281,-38.93080997467041,-17.110883712768555,2.432798206806183,88.70536804199219,18.63220977783203,64.5962142944336,0.0,2.185207188129425,6.5,17.43366241455078,2624.60009765625,3853.21875,136.9708709716797,3524.0,3747.0,3818.0,3958.0,4164.0,331880.0
34362a9a,45.422615,23,0.05401401221752167,0.1907655894756317,0.0,0.001612389285583049,0.009019487537443638,0.0365972314029932,5.095086097717285,-11.035750389099121,46.63465881347656,-89.92538452148438,-43.04952430725098,-9.247486114501953,16.41334342956543,89.6279067993164,60.17582702636719,239.2516632080078,0.0,2.191227674484253,7.258819103240967,17.549160957336426,2636.25,3872.895263671875,157.6113739013672,3196.0,3730.0,3824.0,4023.0,4184.0,208163.0
34ec5de4,35.86352,23,0.023561133071780205,0.04868211969733238,0.0,0.0015255067846737802,0.0071115700993686914,0.02236930327489972,1.9528447389602661,-6.127116680145264,45.71399688720703,-89.49761199951172,-43.553725242614746,-8.128971099853516,22.924394607543945,89.09725952148438,19.1766414642334,122.25777435302734,0.0,1.0,3.0,7.103955388069153,2636.666748046875,3808.384033203125,124.77484893798828,3098.166748046875,3722.6875610351562,3772.5,3888.0,4146.0,238166.0
350cf38b,5.6158466,17,0.051451798528432846,0.14927582442760468,0.0,0.0014490469475276768,0.010304986033588648,0.03902285173535347,4.136815547943115,-9.936376571655273,43.25153732299805,-89.84536743164062,-42.94791889190674,-15.574672222137451,18.75454044342041,89.36669921875,22.579898834228516,114.61607360839844,0.0,3.3620688915252686,7.816516637802124,15.552999019622803,2633.39990234375,3914.374755859375,121.31465911865234,3451.0,3806.0,3890.416748046875,4005.0,4170.0,265324.0
350dbeba,7.7991657,23,0.061838310211896896,0.19495956599712372,0.0,0.0014644801849499345,0.01251443661749363,0.036180026829242706,4.654960632324219,-3.939846992492676,37.68819808959961,-89.80673217773438,-29.02629280090332,-5.3294172286987305,19.962928771972656,88.89190673828125,103.41471099853516,348.2775573730469,0.0,3.6111111640930176,9.864516258239746,32.63479995727539,2628.333251953125,3847.48828125,141.19557189941406,3225.0,3742.75,3817.916748046875,3958.0,4173.0,347377.0
35198c2d,51.590054,24,0.02163470722734928,0.03720422834157944,0.0,0.002087821194436401,0.01246715895831585,0.02985876379534602,3.701660633087158,5.705895900726318,44.599369049072266,-89.42110443115234,-19.673341274261475,2.906496524810791,44.513410568237305,89.20208740234375,22.126113891601562,20.647811889648438,0.0,9.658459663391113,17.0,25.02260732650757,297.79998779296875,3847.68798828125,148.6698455810547,3099.083251953125,3738.166748046875,3792.166748046875,3958.0,4173.0,180548.0
351cd4ec,0.0,38,0.08461031317710876,0.1643613874912262,0.0,0.009836673270910978,0.03299427404999733,0.09263219311833382,4.171557903289795,-25.82830810546875,28.892698287963867,-89.21266174316406,-46.70972442626953,-25.80584144592285,-8.883872985839844,88.82247924804688,23.427692413330078,76.0339126586914,0.0,2.256092131137848,7.925977945327759,23.331843376159668,2540.5,4045.0771484375,64.83013153076172,3794.0,3994.0,4047.333251953125,4099.0,4171.0,78184.0
35d2aa41,13.092425,24,0.018382735550403595,0.047728464007377625,0.0,1.6713142940716352e-06,0.0024870861088857055,0.016454112250357866,3.0277111530303955,-20.99138641357422,43.152122497558594,-89.88666534423828,-52.07128143310547,-27.327455520629883,7.806190133094788,89.31060028076172,8.212240219116211,23.394304275512695,0.0,1.3151641488075256,3.6548482179641724,8.172611474990845,2503.0,3847.263427734375,159.98687744140625,3188.0,3736.0,3812.0,3970.0,4170.0,334208.0
35daea65,0.0,38,0.10781566798686981,0.2389104962348938,0.0,0.011730569880455732,0.03603813052177429,0.0999259203672409,4.43457555770874,-4.76724910736084,31.509843826293945,-89.87895965576172,-26.10218906402588,-4.926229000091553,14.19543743133545,89.3007583618164,87.291015625,305.90985107421875,0.0,3.2987866401672363,10.13888931274414,27.369866371154785,2624.800048828125,3905.7021484375,132.3834686279297,3712.0,3794.0,3865.0,4005.0,4199.0,301755.0
35fa2ebf,82.427246,23,0.016506647691130638,0.0625157281756401,0.0,0.000209820664167637,0.0034585308749228716,0.013121310155838728,3.8348278999328613,8.136801719665527,70.56816101074219,-89.79496002197266,-72.84406661987305,22.265464782714844,81.62983512878418,89.13512420654297,20.792177200317383,66.36460876464844,0.0,6.001509189605713,13.666666984558105,33.131218910217285,2319.60009765625,3984.568603515625,127.56430053710938,3637.0,3923.0,3958.0,4098.2291259765625,4202.0,66846.0
36530d36,0.0,31,0.07490860670804977,0.17272035777568817,0.0,0.007707354263402522,0.026640331372618675,0.06799332611262798,4.2215070724487305,-13.47831916809082,32.491390228271484,-89.74908447265625,-36.18404197692871,-14.380372047424316,5.840063810348511,89.67701721191406,28.307918548583984,102.11894989013672,0.0,2.9836366176605225,8.395830154418945,21.840534687042236,2643.39990234375,3948.30419921875,119.68517303466797,3747.0,3835.0,3941.0,4052.0,4187.0,226216.0
36c060b9,22.429823,23,0.037237513810396194,0.08616729825735092,0.0,0.001577345305122435,0.010133599862456322,0.035478586331009865,3.4976601600646973,-17.989086151123047,39.13624572753906,-89.7607192993164,-44.891794204711914,-25.425588607788086,0.6867651641368866,89.22037506103516,66.67671203613281,248.79049682617188,0.0,2.8668001890182495,10.333333015441895,30.705772399902344,2664.60009765625,3899.66748046875,134.65496826171875,3425.0,3788.0,3865.0,4000.0,4185.0,301931.0
36c1f189,0.0,9,0.05643978342413902,0.11694353818893433,0.0,0.00957975722849369,0.025204110890626907,0.060172051191329956,3.5477893352508545,0.13833996653556824,31.615068435668945,-89.05020141601562,-19.465585708618164,1.4234092235565186,21.265811920166016,89.84327697753906,81.86125946044922,285.52899169921875,0.0,2.6294705867767334,7.0,21.139759063720703,2646.666748046875,4058.454833984375,48.86112976074219,3982.0,4011.0,4058.0,4099.0,4167.0,68033.0
372a7950,60.2248,24,0.015682021155953407,0.07857930660247803,0.0,0.0,0.000628905720077455,0.005960654467344284,3.523998737335205,-48.28685760498047,46.8742561340332,-89.50359344482422,-85.31803131103516,-80.08221435546875,-12.995368003845215,88.83064270019531,11.638720512390137,19.946836471557617,0.0,3.964539051055908,6.0,6.0,1569.5999755859375,3889.083984375,159.677978515625,3378.0,3782.0,3912.0,3982.0,4178.0,147797.0
37995242,0.0,25,0.062214553356170654,0.1116626113653183,0.0,0.011712141102179885,0.030636786483228207,0.06922181136906147,2.763021945953369,3.038334608078003,34.11073303222656,-90.0,-21.390809535980225,3.0435155630111694,27.18683910369873,89.57715606689453,61.871620178222656,288.5835266113281,0.0,2.0,5.548583745956421,14.44430947303772,2651.75,3822.58056640625,165.2269287109375,3098.166748046875,3724.0,3800.0,3941.0,4179.0,217738.0
37ae1239,13.19338,21,0.05280075967311859,0.13441088795661926,0.0,0.001986158895306289,0.013180306181311607,0.046037706546485424,5.220930576324463,-13.297786712646484,37.37683868408203,-89.57586669921875,-41.21365547180176,-15.076056957244873,10.194190979003906,89.67467498779297,88.47084045410156,334.2787780761719,0.0,2.0691330432891846,4.900000095367432,11.392488956451416,2631.0,3822.994873046875,108.19861602783203,3277.0,3741.0,3796.833251953125,3900.0,4097.0,296500.0
37bcfa7e,86.73321,17,0.03333473950624466,0.13400356471538544,0.0,0.0005984212912153453,0.0030943485908210278,0.014749158639460802,3.122265338897705,-17.402488708496094,54.65224838256836,-89.90861511230469,-79.25399780273438,-15.14171028137207,22.43573570251465,89.70195770263672,23.51814079284668,60.85765838623047,0.0,3.1127994060516357,11.00694465637207,21.25,2556.199951171875,4078.861328125,97.12669372558594,3550.0,4052.0,4099.0,4152.0,4183.0,45567.0
380029ef,0.0,33,0.106160469353199,0.1882827877998352,0.0,0.01904518250375986,0.04912133142352104,0.1147746667265892,3.8088760375976562,-15.027328491210938,33.11481475830078,-89.82315826416016,-38.21849060058594,-15.455792427062988,3.5809175968170166,89.39862060546875,118.36065673828125,396.8726806640625,0.0,2.941176414489746,9.0,26.323945999145508,2648.0,4012.93408203125,94.6826400756836,3797.75,3935.0,4005.0,4093.333251953125,4184.0,112531.0
3826be66,0.4078899,24,0.051088880747556686,0.16054242849349976,0.0,0.001359322137432173,0.009649912361055613,0.05026265326887369,6.740363597869873,-10.116199493408203,35.664085388183594,-89.6720962524414,-33.805657386779785,-12.802175998687744,8.56763505935669,89.16383361816406,146.9066619873047,433.3675842285156,0.0,2.7641243934631348,8.166666984558105,26.579144954681396,2642.5,3847.163330078125,164.259765625,3098.166748046875,3747.0,3818.0,3966.583251953125,4193.0,395188.0
384c3f27,3.0151618,25,0.038137029856443405,0.10799922794103622,0.0,0.0004520321963354945,0.010077611543238163,0.03148601111024618,6.151610374450684,-15.869634628295898,37.62104797363281,-89.45852661132812,-44.319661140441895,-18.267086029052734,2.884853959083557,89.68421173095703,116.64913177490234,386.7847595214844,0.0,3.684979259967804,7.634688138961792,25.0,2639.25,3858.705810546875,166.9105224609375,3098.166748046875,3759.0,3824.083251953125,3980.0,4199.0,404930.0
3875d4de,34.639828,24,0.03439905121922493,0.09811904281377792,0.0,0.0017190621001645923,0.014612257480621338,0.029336491599678993,4.029006004333496,10.605588912963867,37.88479232788086,-87.78748321533203,-12.659063816070557,13.919013977050781,37.95650100708008,89.20415496826172,7.713481426239014,11.009053230285645,0.0,1.5717243552207947,4.594632625579834,8.632339477539062,278.0,3908.845947265625,128.6031951904297,3302.0,3788.0,3906.0,4005.0,4175.0,257127.0
38cccd6d,5.502876,23,0.03702417016029358,0.09108372032642365,0.0,0.0004488543781917542,0.010894141159951687,0.03160255029797554,2.7328243255615234,-6.453575134277344,38.84446334838867,-89.82130432128906,-34.76859664916992,-8.118849754333496,14.640549659729004,88.84223937988281,16.3726749420166,85.79191589355469,0.0,1.1901054382324219,3.251124620437622,10.741344451904297,2600.60009765625,3843.744873046875,153.1234588623047,3098.166748046875,3747.0,3812.0,3958.0,4165.0,363129.0
38d53b92,3.6127648,22,0.03807289898395538,0.13366827368736267,0.0,0.0007412467384710908,0.006668195128440857,0.021006282418966293,5.502597332000732,-17.41021156311035,35.16471481323242,-89.6771011352539,-43.23567771911621,-18.303485870361328,1.387752890586853,89.16789245605469,72.73469543457031,311.4071044921875,0.0,3.2056819200515747,9.0,30.43509864807129,2646.333251953125,3807.8837890625,142.033935546875,3098.166748046875,3730.0,3794.0,3906.0,4142.0,345231.0
3950aa00,24.66675,23,0.03806401044130325,0.13214223086833954,0.0,2.2002061541570583e-06,0.005741448607295752,0.028924861457198858,5.0396199226379395,-13.960777282714844,47.39945602416992,-89.59915161132812,-50.252471923828125,-17.618106842041016,17.99876642227173,89.95356750488281,68.55338287353516,254.68019104003906,0.0,2.8193308115005493,6.546741485595703,23.02949333190918,2621.0,3869.28466796875,139.39442443847656,3098.166748046875,3771.0,3824.0,3994.0,4171.0,284528.0
397efe7a,30.67413,23,0.06397271901369095,0.14283239841461182,0.0,0.00040606220136396587,0.017513686791062355,0.05719372257590294,5.066374778747559,-11.020872116088867,38.94565200805664,-89.64630889892578,-39.186431884765625,-13.57026195526123,10.103488445281982,89.201904296875,100.81616973876953,333.7004089355469,0.0,3.0,7.286439895629883,28.11591148376465,2614.60009765625,3904.344482421875,134.99856567382812,3489.0,3777.0,3872.583251953125,4011.0,4170.0,267091.0
3983d3cd,0.0,37,0.05213646963238716,0.08936820924282074,0.0,0.0057174286339432,0.022555308416485786,0.06341324001550674,4.107454299926758,-10.662036895751953,45.08370590209961,-89.80085754394531,-46.976022720336914,-8.115645408630371,18.64974308013916,89.52812957763672,15.818373680114746,74.28740692138672,0.0,1.8084476590156555,4.778480052947998,11.832975387573242,2435.800048828125,3991.05029296875,105.46122741699219,3782.0,3906.0,3993.166748046875,4087.0,4150.0,94055.0
39fb1ad0,55.416794,18,0.03112935647368431,0.11432918161153793,0.0,0.0006285476847551763,0.00573450792580843,0.02042129822075367,4.423644065856934,-1.4067081212997437,43.99589920043945,-89.89203643798828,-29.325425148010254,5.725046157836914,25.80964183807373,88.12928009033203,15.908581733703613,48.632789611816406,0.0,3.0565513372421265,7.92307710647583,15.5,2576.60009765625,3932.045166015625,146.60955810546875,3487.0,3870.0,3953.0,4064.0,4168.0,172983.0
3a594acf,0.0,27,0.04724863916635513,0.12313578277826309,0.0,0.0034833489335142076,0.013529491610825062,0.04253093246370554,4.9592084884643555,-8.87761402130127,31.88775062561035,-89.77213287353516,-31.308706283569336,-8.120058536529541,11.697334051132202,89.74652099609375,22.003093719482422,97.38782501220703,0.0,1.8667131960391998,5.333333492279053,13.998533487319946,2540.0,4092.367431640625,61.923187255859375,3847.0,4052.0,4093.0,4139.5,4194.0,75370.0
3ab539f0,0.0,42,0.03914758935570717,0.0789155662059784,0.0,0.005203800275921822,0.017033287324011326,0.044667175970971584,2.498581886291504,-6.69099235534668,32.74427032470703,-89.7989730834961,-29.537806034088135,-6.903305530548096,13.971547842025757,89.78430938720703,41.07139587402344,179.8244171142578,0.0,2.8333332538604736,8.022973537445068,23.326388835906982,2646.0,3895.167724609375,131.7209014892578,3694.0,3782.0,3859.0,4000.0,4189.33349609375,260128.0
3acb5be3,75.85083,20,0.03556692972779274,0.1183769628405571,0.0,0.0,0.002133785979822278,0.018847523257136345,4.742769241333008,-25.891632080078125,56.341304779052734,-89.94145202636719,-85.0573959350586,-30.918603897094727,11.406517028808594,89.9426040649414,12.125029563903809,67.60899353027344,0.0,1.5,5.0,7.599999904632568,2611.60009765625,3934.482666015625,166.54307556152344,3677.0,3771.0,3976.0,4087.0,4164.0,82225.0
3b091b83,0.0,37,0.09995193779468536,0.2798286974430084,0.0,0.010800743475556374,0.03646866977214813,0.07628510147333145,7.095707416534424,6.429856300354004,33.35099792480469,-89.46603393554688,-17.110658645629883,7.569580554962158,29.978626251220703,89.34126281738281,48.246368408203125,223.30905151367188,0.0,1.6956521272659302,5.0,15.180000305175781,2650.0,3891.22265625,134.702880859375,3689.0,3782.0,3853.0,3994.0,4189.0,313341.0
3b1b9538,84.40386,21,0.013534286059439182,0.047948598861694336,0.0,7.641315278306138e-06,0.0003266475541749969,0.0017265700444113463,1.8689937591552734,-49.28463363647461,55.6103401184082,-88.90709686279297,-88.25884246826172,-86.92637252807617,-4.899272322654724,88.67009735107422,22.037179946899414,36.464481353759766,0.0,2.5,10.910490989685059,21.49115514755249,1381.5999755859375,3924.635498046875,158.49383544921875,3695.0,3794.0,3896.0,4129.0,4186.0,52054.0
3ba48ca7,0.0,21,0.10474730283021927,0.1934708207845688,0.0,0.03642144985496998,0.060280852019786835,0.10041607916355133,3.6665053367614746,-18.770374298095703,31.532207489013672,-89.34800720214844,-39.91355895996094,-18.33279037475586,0.557108074426651,89.31983184814453,16.103012084960938,51.43144989013672,0.0,2.7877302169799805,6.465277671813965,15.947638511657715,2414.0,4102.79638671875,50.085304260253906,3866.0,4087.0,4109.66650390625,4129.0,4168.0,32535.0
3c0aba64,13.753414,22,0.025431925430893898,0.04746939241886139,0.0,0.001329794293269515,0.00928856385871768,0.02860937500372529,2.0997958183288574,-15.852210998535156,32.90098190307617,-89.43637084960938,-42.38106632232666,-15.890328884124756,7.190119981765747,89.5500717163086,18.374847412109375,53.4269905090332,0.0,2.9218199849128723,7.1013665199279785,15.990184545516968,2521.39990234375,3876.596435546875,121.3984375,3272.0,3782.0,3835.0,3971.083251953125,4183.0,335404.0
3c2cf08e,8.3947315,23,0.053959883749485016,0.17413409054279327,0.0,0.002254058141261339,0.013513617217540741,0.04121790826320648,5.929093360900879,-13.196707725524902,38.605979919433594,-89.73430633544922,-42.72098922729492,-14.190141677856445,11.916607856750488,89.20954132080078,104.48699188232422,367.1046447753906,0.0,0.5,0.5,2.77606463432312,2629.0,3859.191650390625,147.92982482910156,3372.0,3747.0,3827.0,3974.25,4175.0,346857.0
3c620257,9.38013,20,0.06928519159555435,0.19383373856544495,0.0,0.0011283588246442378,0.011249399743974209,0.05537574179470539,4.678098201751709,0.5233380794525146,38.783626556396484,-89.76717376708984,-25.027612686157227,-0.618492841720581,26.395395278930664,89.61072540283203,71.29296875,266.3895263671875,0.0,3.0,8.0,24.546914100646973,2623.199951171875,3817.555419921875,113.14042663574219,3235.0,3741.0,3794.0,3906.0,4135.0,300635.0
3c8f474a,7.085228,25,0.03290136158466339,0.10858817398548126,0.0,0.00026860048819798976,0.00732667138800025,0.021979602053761482,4.163158893585205,-10.573148727416992,38.12040328979492,-89.79158020019531,-37.72581100463867,-11.243552207946777,14.54623818397522,89.31121063232422,37.5616340637207,173.0811767578125,0.0,2.5070912837982178,7.344488859176636,18.5,2641.199951171875,3834.6962890625,159.1529998779297,3098.166748046875,3745.5,3806.0,3947.0,4181.0,378250.0
3ca35642,0.0,24,0.029656797647476196,0.05770618095993996,0.0,0.0010242099815513939,0.011244748719036579,0.030112221837043762,3.735234260559082,-2.3952338695526123,34.52600860595703,-88.99525451660156,-28.75710964202881,-0.18914377689361572,22.697443962097168,89.10486602783203,10.559365272521973,19.430200576782227,0.0,3.5,7.127686023712158,13.557976007461548,2254.60009765625,3852.42431640625,164.7999725341797,3098.166748046875,3753.0,3818.0,3970.0,4193.0,403020.0
3d36fe8b,85.033844,22,0.013805999420583248,0.012675675563514233,0.0,0.004941578255966306,0.011460065841674805,0.019815306179225445,0.5043419599533081,62.691917419433594,37.45314407348633,-88.81578826904297,75.9356689453125,80.46856689453125,82.40949630737305,89.32669067382812,17.51214027404785,78.5671615600586,0.0,5.224189758300781,6.0,6.0,644.5,3869.808349609375,174.14422607421875,3483.0,3777.0,3806.0,4016.25,4186.0,51819.0
3d3b87db,67.15107,25,0.016341373324394226,0.06112673878669739,0.0,0.0,0.00016312400111928582,0.003443585825152695,1.8524229526519775,-11.58312702178955,52.66617202758789,-89.83443450927734,-63.75422477722168,-2.4543991088867188,32.80889892578125,88.90541076660156,10.356614112854004,14.339990615844727,0.0,2.3206783533096313,7.273279666900635,10.77181625366211,324.6666564941406,3845.35205078125,132.23765563964844,3474.0,3743.166748046875,3800.0,3935.0,4175.0,125919.0
